-0.200000000000000	0.003446323864253
-0.196800000000000	0.003289993019084
-0.193600000000000	0.003118129482205
-0.190400000000000	0.002929715841777
-0.187200000000000	0.002723605364335
-0.184000000000000	0.002498718122373
-0.180800000000000	0.002253817899216
-0.177600000000000	0.001987704639214
-0.174400000000000	0.001699123125832
-0.171200000000000	0.001386602402195
-0.168000000000000	0.001048645769681
-0.164800000000000	0.000683647433701
-0.161600000000000	0.000289704282507
-0.158400000000000	-0.000135147962939
-0.155200000000000	-0.000593349129776
-0.152000000000000	-0.001087558708034
-0.148800000000000	-0.001620811220459
-0.145600000000000	-0.002196715353296
-0.142400000000000	-0.002819201012999
-0.139200000000000	-0.003492817133706
-0.136000000000000	-0.004222850579588
-0.132800000000000	-0.005014844406472
-0.129600000000000	-0.005875127406317
-0.126400000000000	-0.006810248401713
-0.123200000000000	-0.007827194437822
-0.120000000000000	-0.008933354008449
-0.116800000000000	-0.010135665126861
-0.113600000000000	-0.011441120967203
-0.110400000000000	-0.012855642130902
-0.107200000000000	-0.014384162452477
-0.104000000000000	-0.016030212228432
-0.100800000000000	-0.017794447260374
-0.097600000000000	-0.019674992078284
-0.094400000000000	-0.021665638018351
-0.091200000000000	-0.023755843222965
-0.088000000000000	-0.025929825550644
-0.084800000000000	-0.028165349036615
-0.081600000000000	-0.030434275501642
-0.078400000000000	-0.032701363270575
-0.075200000000000	-0.034925450066837
-0.072000000000000	-0.037059232368896
-0.068800000000000	-0.039051569909371
-0.065600000000000	-0.040848405023073
-0.062400000000000	-0.042396176492761
-0.059200000000000	-0.043641795033192
-0.056000000000000	-0.044537840672080
-0.052800000000000	-0.045044180802664
-0.049600000000000	-0.045128675017207
-0.046400000000000	-0.044769927022152
-0.043200000000000	-0.043957633990381
-0.040000000000000	-0.042692531400333
-0.036800000000000	-0.040986619808518
-0.033600000000000	-0.038859622295048
-0.030400000000000	-0.036340026391418
-0.027200000000000	-0.033461988942082
-0.024000000000000	-0.030263656762019
-0.020800000000000	-0.026785879549470
-0.017600000000000	-0.023068771524236
-0.014400000000000	-0.019152471422066
-0.011200000000000	-0.015074746060747
-0.008000000000000	-0.010870408086340
-0.004800000000000	-0.006570813396249
-0.001600000000000	-0.002202833308102
0.001600000000000	0.002210382381369
0.004800000000000	0.006650012166039
0.008000000000000	0.011101274768003
0.011200000000000	0.015553236074482
